"previous ","adj","ˈpriviəs ","trước"
"previously ","adv","ˈpriviəsli ","trước đó"
"priest ","n","prist ","thầy tu"
"primary ","adj","ˈpraɪˌmɛri ","sơ đẳng"
"prince ","n","prɪns ","Hoàng tử"
"princess ","n","ˈprɪnsɛs ","công chúa"
"printing ","n","ˈprɪntɪŋ ","in ấn"
"prisoner ","n","ˈprɪzənər ","Tù nhân"
"private ","adj","ˈpraɪvət ","riêng tư"
"producer ","n","prəˈdusər ","nhà sản xuất"
"production ","n","prəˈdʌkʃən ","sản xuất"
"profession ","n","prəˈfɛʃən ","nghề nghiệp"
"profit ","n","ˈprɑfət ","lợi nhuận"
"program ","v","ˈproʊˌɡræm ","chương trình"
"promote ","v","prəˈmoʊt ","khuyến khích"
"proper ","adj","ˈprɑpər ","thích hợp"
"properly ","adv","ˈprɑpərli ","đúng cách"
"property ","n","ˈprɑpərti ","tài sản"
"protest ","n, v","ˈproʊˌtɛst ","phản kháng"
"proud ","adj","praʊd ","tự hào"
"prove ","v","pruv ","chứng minh"
"pull ","n","pʊl ","sự lôi kéo"
"punish ","v","ˈpʌnɪʃ ","trừng phạt"
"punishment ","n","ˈpʌnɪʃmənt ","hình phạt"
"push ","n","pʊʃ ","xô"
"qualification ","n","ˌkwɑləfəˈkeɪʃən ","trình độ chuyên môn"
"qualified ","adj","ˈkwɑləˌfaɪd ","đạt tiêu chuẩn"
"qualify ","v","ˈkwɑləˌfaɪ ","đủ điều kiện"
"queue ","n, v","kju ","xếp hàng"
"quit ","v","kwɪt ","từ bỏ"
"quotation ","n","kwoʊˈteɪʃən ","Trích dẫn"
"quote ","v, n","kwoʊt ","trích dẫn"
"race ","(people) n","reɪs ","loài "
"racing ","n","ˈreɪsɪŋ ","cuộc đua"
"range ","n","reɪnʤ ","phạm vi"
"rare ","adj","rɛr ","hiếm"
"rarely ","adv","ˈrɛrli ","hiếm khi"
"reaction ","n","riˈækʃən ","sự phản ứng lại"
"reality ","n","ˌriˈæləˌti ","thực tế"
"receipt ","n","rɪˈsit ","biên lai"
"recommendation ","n","ˌrɛkəmənˈdeɪʃən ","sự giới thiệu"
"reference ","n","ˈrɛfərəns ","thẩm quyền giải quyết"
"reflect ","v","rəˈflɛkt ","phản ánh"
"regularly ","adv","ˈrɛɡjələrli ","thường xuyên"
"reject ","v","ˈriʤɛkt ","từ chối"
"relate ","v","rɪˈleɪt ","liên quan"
"related ","adj","rɪˈleɪtɪd ","có liên quan"
"relation ","n","riˈleɪʃən ","mối quan hệ"
"relative ","adj, n","ˈrɛlətɪv ","liên quan đến"
"relaxed ","adj","rɪˈlækst ","thư giãn"
"relaxing ","adj","rɪˈlæksɪŋ ","thư giãn"
"release ","v, n","riˈlis ","giải phóng"
"reliable ","adj","rɪˈlaɪəbəl ","đáng tin cậy"
"religion ","n","rɪˈlɪʤən ","tôn giáo"
"religious ","adj","rɪˈlɪʤəs ","tôn giáo"
"remain ","v","rɪˈmeɪn ","duy trì"
"remind ","v","riˈmaɪnd ","nhắc lại"
"remote ","adj","rɪˈmoʊt ","xa"
"rent ","n, v","rɛnt ","thuê"
"repair ","n","rɪˈpɛr ","Sửa chữa"
"repeat ","n","rɪˈpit ","lặp lại"
"repeated ","adj","rɪˈpitɪd ","lặp đi lặp lại"
"represent ","v","ˌrɛprəˈzɛnt ","đại diện"
"request ","v","rɪˈkwɛst ","lời yêu cầu"
"require ","v","ˌriˈkwaɪər ","yêu cầu"
"reservation ","n","ˌrɛzərˈveɪʃən ","sự đặt chỗ"
"resource ","n","ˈrisɔrs ","nguồn"
"respect ","n, v","rɪˈspɛkt ","sự tôn trọng"
"responsibility ","n","riˌspɑnsəˈbɪləti ","trách nhiệm"
"responsible ","adj","riˈspɑnsəbəl ","chịu trách nhiệm"
"result ","v","rɪˈzʌlt ","kết quả"
"retire ","v","rɪˈtaɪr ","về hưu"
"retired ","adj","rɪˈtaɪrd ","đã nghỉ hưu"
"revise ","v","rɪˈvaɪz ","ôn lại"
"ring2 ","n","rɪŋ2","chiếc nhẫn2"
"rise ","n","raɪz ","tăng lên"
"risk ","n, v","rɪsk ","rủi ro"
"robot ","n","ˈroʊˌbɑt ","người máy"
"roll ","v, n","roʊl ","cuộn"
"romantic ","adj","roʊˈmæntɪk ","lãng mạn"
"rope ","n","roʊp ","dây thừng"
"rough ","adj","rʌf ","thô"
"row1 ","n","roʊ1","hàng1"
"royal ","adj","ˈrɔɪəl ","hoàng gia"
"rugby ","n","ˈrʌɡbi ","bóng bầu dục"
"rule ","v","rul ","luật lệ"
"safety ","n","ˈseɪfti ","sự an toàn"
"sail ","n","seɪl ","chèo"
"sailor ","n","ˈseɪlər ","thủy thủ"
"sample ","n","ˈsæmpəl ","vật mẫu"
"sand ","n","sænd ","cát"
"scan ","v","skæn ","quét"
"scientific ","adj","ˌsaɪənˈtɪfɪk ","có tính khoa học"
"script ","n","skrɪpt ","kịch bản"
"sculpture ","n","ˈskʌlpʧər ","điêu khắc"
"secondary ","adj","ˈsɛkənˌdɛri ","sơ trung"
"security ","n","sɪˈkjʊrəti ","bảo vệ"
"seed ","n","sid ","hạt giống"
"sensible ","adj","ˈsɛnsəbəl ","hợp lý"
"separate ","v","ˈsɛprət ","chia"
"seriously ","adv","ˈsɪriəsli ","nghiêm túc"
"servant ","n","ˈsɜrvənt ","người hầu"
"set ","(put) v","sɛt ","bộ"
"set ","(group) n","sɛt ","bộ"
"setting ","n","ˈsɛtɪŋ ","cài đặt"
"sex ","n","sɛks ","tình dục"
"sexual ","adj","ˈsɛkʃuəl ","tình dục"
"shake ","n","ʃeɪk ","lắc"
"share ","n","ʃɛr ","chia sẻ"
"sharp ","adj","ʃɑrp ","sắc"
"shelf ","n","ʃɛlf ","cái kệ"
"shell ","n","ʃɛl ","vỏ bọc"
"shift ","n","ʃɪft ","sự thay đổi"
"shine ","v","ʃaɪn ","chiếu sáng"
"shiny ","adj","ˈʃaɪni ","sáng bóng"
"shoot ","v","ʃut ","bắn"
"shy ","adj","ʃaɪ ","xấu hổ"
"sight ","n","saɪt ","thị giác"
"signal ","n, v","ˈsɪɡnəl ","tín hiệu"
"silent ","adj","ˈsaɪlənt ","im lặng"
"silly ","adj","ˈsɪli ","ngớ ngẩn"
"similarity ","n","ˌsɪməˈlɛrəti ","sự giống nhau"
"similarly ","adv","ˈsɪmələrli ","tương tự"
"simply ","adv","ˈsɪmpli ","đơn giản"
"since ","adv","sɪns ","từ"
"sink ","v","sɪŋk ","bồn rửa"
"slice ","n, v","slaɪs ","lát cắt"
"slightly ","adv","ˈslaɪtli ","nhẹ nhàng"
"slow ","v","sloʊ ","chậm"
"smart ","adj","smɑrt ","thông minh"
"smooth ","adj","smuð ","trơn tru"
"software ","n","ˈsɔfˌtwɛr ","phần mềm"
"soil ","n","sɔɪl ","đất"
"solid ","adj, n","ˈsɑləd ","chất rắn"
"sort ","v","sɔrt ","loại"
"southern ","adj","ˈsʌðərn ","phía Nam"
"specifically ","adv","spəˈsɪfɪkli ","đặc biệt"
"spending ","n","ˈspɛndɪŋ ","chi tiêu"
"spicy ","adj","ˈspaɪsi ","cay"
"spirit ","n","ˈspɪrət ","tinh thần"
"spoken ","adj","ˈspoʊkən ","nói"
"spot ","n","spɑt ","điểm"
"spread ","v","sprɛd ","lây lan"
"spring ","v","sprɪŋ ","mùa xuân"
"stadium ","n","ˈsteɪdiəm ","sân vận động"
"staff ","n","stæf ","nhân viên"
"standard ","n, adj","ˈstændərd ","tiêu chuẩn"
"state ","adj, v","steɪt ","tình trạng"
"statistic ","n","stəˈtɪstɪk ","thống kê"
"statue ","n","ˈstæˌʧu ","bức tượng"
"stick ","(push into/attach) v","stɪk ","dán"
"stick ","(piece of wood) n","stɪk ","dán"
"still ","adj","stɪl ","vẫn"
"store ","v","stɔr ","cửa hàng"
"stranger ","n","ˈstreɪnʤər ","người lạ"
"strength ","n","strɛŋkθ ","sức mạnh"
"string ","n","strɪŋ ","sợi dây"
"strongly ","adv","ˈstrɔŋli ","mạnh mẽ"
"studio ","n","ˈstudiˌoʊ ","phòng thu"
"stuff ","n","stʌf ","chất liệu"
"substance ","n","ˈsʌbstəns ","chất"
"successfully ","adv","səkˈsɛsfəli ","thành công"
"sudden ","adj","ˈsʌdən ","đột nhiên"
"suffer ","v","ˈsʌfər ","chịu đựng"
"suit ","v","sut ","bộ đồ"
"suitable ","adj","ˈsutəbəl ","thích hợp"
"summarize ","v","ˈsʌməˌraɪz ","tóm tắt"
"summary ","n","ˈsʌməri ","bản tóm tắt"
"supply ","n, v","səˈplaɪ ","cung cấp"
"supporter ","n","səˈpɔrtər ","người ủng hộ"
"surely ","adv","ˈʃʊrli ","chắc chắn"
"surface ","n","ˈsɜrfəs ","bề mặt"
"survive ","v","sərˈvaɪv ","tồn tại"
"swim ","n","swɪm ","bơi"
"switch ","v","swɪʧ ","công tắc"
"symptom ","n","ˈsɪmptəm ","triệu chứng"
"tail ","n","teɪl ","đuôi"
"talent ","n","ˈtælənt ","tài năng"
"talented ","adj","ˈtæləntəd ","có tài"
"tape ","n","teɪp ","băng"
"tax ","n, v","tæks ","Thuế"
"technical ","adj","ˈtɛknɪkəl ","kỹ thuật"
"technique ","n","tɛkˈnik ","kỹ thuật"
"tend ","v","tɛnd ","có khuynh hướng"
"tent ","n","tɛnt ","lều"
"that ","adv","ðæt ","cái đó"
"theirs ","pron","ðɛrz ","của họ"
"theme ","n","θim ","chủ đề"
"theory ","n","ˈθɪri ","lý thuyết"
"therefore ","adv","ˈðɛrˌfɔr ","Vì vậy"
"this ","adv","ðɪs ","cái này"
"though ","conj, adv","ðoʊ ","mặc dù"
"throat ","n","θroʊt ","họng"
"throughout ","prep/adv","θruˈaʊt ","khắp"
"tight ","adj","taɪt ","chặt"
"till ","conj/prep","tɪl ","cho đến khi"
"tin ","n","tɪn ","thiếc"
"tiny ","adj","ˈtaɪni ","nhỏ xíu"
"tip ","v","tɪp ","mẹo"
"toe ","n","toʊ ","ngón chân"
"tongue ","n","tʌŋ ","lưỡi"
"total ","adj, n","ˈtoʊtəl ","tổng cộng"
"totally ","adv","ˈtoʊtəli ","Tổng cộng"
"touch ","n","tʌʧ ","chạm"
"tour ","v","tʊr ","chuyến du lịch"
"trade ","n, v","treɪd ","buôn bán"
"translate ","v","trænˈzleɪt ","dịch"
"translation ","n","trænˈzleɪʃən ","dịch"
"transport ","v","ˈtrænspɔrt ","chuyên chở"
"treat ","v","trit ","đối xử"
"treatment ","n","ˈtritmənt ","sự đối đãi"
"trend ","n","trɛnd ","xu hướng"
"trick ","n, v","trɪk ","lừa"
"truth ","n","truθ ","sự thật"
"tube ","n","tub ","ống"
"type ","v","taɪp ","kiểu"
"typically ","adv","ˈtɪpɪkli ","tiêu biểu"
"tyre ","n","taɪr ","lốp xe"
"ugly ","adj","ˈʌɡli ","xấu xí"
"unable ","adj","əˈneɪbəl ","không thể"
"uncomfortable ","adj","ənˈkʌmfərtəbəl ","khó chịu"
"underwear ","n","ˈʌndərˌwɛr ","đồ lót"
"unemployed ","adj","ˌʌnɛmˈplɔɪd ","thất nghiệp"
"unemployment ","n","ˌʌnɪmˈplɔɪmənt ","nạn thất nghiệp"
"unfair ","adj","ənˈfɛr ","không công bằng"
"union ","n","ˈjunjən ","liên hiệp"
"unless ","conj","ənˈlɛs ","Trừ khi"
"unlike ","prep","ənˈlaɪk ","không giống"
"unlikely ","adj","ənˈlaɪkli ","không thể"
"unnecessary ","adj","ənˈnɛsəˌsɛri ","không cần thiết"
"unpleasant ","adj","ənˈplɛzənt ","khó chịu"
"update ","v, n","əpˈdeɪt ","cập nhật"
"upon ","prep","əˈpɑn ","trên"
"upset ","adj, v","əpˈsɛt ","buồn bã"
"used ","adj","juzd ","đã sử dụng"
"valuable ","adj","ˈvæljəbəl ","có giá trị lớn"
"value ","n","ˈvælju ","giá trị"
"various ","adj","ˈvɛriəs ","nhiều"
"version ","n","ˈvɜrʒən ","phiên bản"
"victim ","n","ˈvɪktəm ","nạn nhân"
"view ","v","vju ","xem"
"viewer ","n","ˈvjuər ","người xem"
"violent ","adj","ˈvaɪələnt ","hung bạo"
"volunteer ","n, v","ˌvɑlənˈtɪr ","tình nguyện viên"
"vote ","n, v","voʊt ","bỏ phiếu"
"warm ","v","wɔrm ","ấm"
"warn ","v","wɔrn ","cảnh báo"
"warning ","n","ˈwɔrnɪŋ ","cảnh báo"
"waste ","n, v, adj","weɪst ","rác thải"
"water ","v","ˈwɔtər ","Nước"
"wave ","v","weɪv ","sóng"
"weapon ","n","ˈwɛpən ","vũ khí"
"weigh ","v","weɪ ","cân"
"western ","adj","ˈwɛstərn ","miền Tây"
"whatever ","det/pron","ˌwʌˈtɛvər ","bất cứ điều gì"
"whenever ","conj","wɛˈnɛvər ","bất cứ khi nào"
"whether ","conj","ˈwɛðər ","liệu"
"while ","n","waɪl ","trong khi"
"whole ","n","hoʊl ","trọn"
"will ","n","wɪl ","sẽ"
"win ","n","wɪn ","thắng"
"wing ","n","wɪŋ ","cánh"
"within ","prep","wɪˈðɪn ","ở trong"
"wonder ","v, n","ˈwʌndər ","thắc mắc"
"wool ","n","wʊl ","len"
"worldwide ","adj, adv","ˈwɜrlˈdwaɪd ","trên toàn thế giới"
"worry ","n","ˈwɜri ","lo lắng"
"worse ","adv","wɜrs ","tệ hơn"
"worst ","adv","wɜrst ","tồi tệ nhất"
"worth ","adj","wɜrθ ","đáng giá"
"written ","adj","ˈrɪtən ","bằng văn bản"
"wrong ","adv","rɔŋ ","sai"
"yard ","n","jɑrd ","sân"
"young ","n","jʌŋ ","trẻ"
"youth ","n","juθ","thiếu niên"
