"piece ","n","pis ","cái"
"pig ","n","pɪɡ ","con lợn"
"pink ","adj, n","pɪŋk ","hồng"
"place ","n","pleɪs ","địa điểm"
"plan ","n, verb","plæn ","kế hoạch"
"plane ","n","pleɪn ","máy bay"
"plant ","n","plænt ","thực vật"
"play ","verb, n","pleɪ ","chơi"
"player ","n","ˈpleɪər ","người chơi"
"please ","exclam.","pliz ","Xin vui lòng"
"point ","n","pɔɪnt ","điểm"
"police ","n","pəˈlis ","cảnh sát"
"policeman ","n","pəˈlismən ","cảnh sát"
"pool ","n","pul ","hồ bơi"
"poor ","adj","pur ","nghèo"
"popular ","adj","ˈpɑpjələr ","phổ biến"
"positive ","adj","ˈpɑzətɪv ","tích cực"
"possible ","adj","ˈpɑsəbəl ","khả thi"
"post ","n, verb","poʊst ","bưu kiện"
"potato ","n","pəˈteɪˌtoʊ ","khoai tây"
"pound ","n","paʊnd ","pao"
"practice ","n","ˈpræktəs ","luyện tập"
"practise ","verb","practise ","luyện tập"
"prefer ","verb","prəˈfɜr ","thích hơn"
"prepare ","verb","priˈpɛr ","chuẩn bị"
"present ","adj, n","ˈprɛzənt ","hiện tại"
"pretty ","adj, adverb","ˈprɪti ","đẹp"
"price ","n","praɪs ","giá "
"probably ","adverb","ˈprɑbəbli ","có lẽ"
"problem ","n","ˈprɑbləm ","vấn đề"
"product ","n","ˈprɑdəkt ","sản phẩm"
"programme ","n","ˈproʊˌɡræm ","chương trình"
"project ","n","ˈprɑʤɛkt ","dự án"
"purple ","adj, n","ˈpɜrpəl ","màu tím"
"put ","verb","pʊt ","đặt"
"quarter ","n","ˈkwɔrtər ","một phần tư"
"question ","n","ˈkwɛsʧən ","câu hỏi"
"quick ","adj","kwɪk ","nhanh"
"quickly ","adverb","ˈkwɪkli ","nhanh"
"quiet ","adj","ˈkwaɪət ","im lặng"
"quite ","adverb","kwaɪt ","khá"
"radio ","n","ˈreɪdiˌoʊ ","Đài"
"rain ","n, verb","reɪn ","cơn mưa"
"read ","verb","rid ","đọc"
"reader ","n","ˈridər ","người đọc"
"reading ","n","ˈrɛdɪŋ ","đọc"
"ready ","adj","ˈrɛdi ","sẵn sàng"
"real ","adj","riəl ","thực tế"
"really ","adverb","ˈrɪli ","Thực ra"
"reason ","n","ˈrizən ","lý do"
"red ","adj, n","rɛd ","màu đỏ"
"relax ","verb","rɪˈlæks ","thư giãn"
"remember ","verb","rɪˈmɛmbər ","nhớ"
"repeat ","verb","rɪˈpit ","lặp lại"
"report ","n","rɪˈpɔrt ","báo cáo"
"restaurant ","n","ˈrɛstəˌrɑnt ","nhà hàng"
"result ","n","rɪˈzʌlt ","kết quả"
"return ","verb, n","rɪˈtɜrn ","trở lại"
"rice ","n","raɪs ","cơm"
"rich ","adj","rɪʧ ","giàu có"
"ride ","verb","raɪd ","lái"
"right ","adj, adverb, n","raɪt ","Phải"
"river ","n","ˈrɪvər ","dòng sông"
"road ","n","roʊd ","đường"
"room ","n","rum ","phòng"
"routine ","n","ruˈtin ","lịch trình"
"rule ","n","rul ","luật lệ"
"run ","verb","rʌn ","chạy"
"sad ","adj","sæd ","buồn"
"salad ","n","ˈsæləd ","xa lát"
"salt ","n","sɔlt ","muối"
"same ","adj, pron, adverb","seɪm ","như nhau"
"sandwich ","n","ˈsændwɪʧ ","bánh mì sandwich"
"Saturday ","n","ˈsætərˌdeɪ ","Thứ bảy"
"say ","verb","seɪ ","nói"
"school ","n","skul ","trường học"
"science ","n","ˈsaɪəns ","khoa học"
"scientist ","n","ˈsaɪəntɪst ","nhà khoa học"
"sea ","n","si ","biển"
"second1 ","(next after the first) determiner/","ˈsɛkənd1","giây1"
"#VALUE!","#VALUE!","#ˈvælju!","#GIÁ TRỊ!"
"second1 ","(unit of time) n","ˈsɛkənd1","giây1"
"section ","n","ˈsɛkʃən ","phần"
"see ","verb","si ","nhìn thấy"
"sell ","verb","sɛl ","bán"
"send ","verb","sɛnd ","gửi"
"sentence ","n","ˈsɛntəns ","câu"
"September ","n","sɛpˈtɛmbər ","Tháng 9"
"seven ","number","ˈsɛvən ","bảy"
"seventeen ","number","ˈsɛvənˈtin ","mười bảy"
"seventy ","number","ˈsɛvənti ","bảy mươi"
"share ","verb","ʃɛr ","chia sẻ"
"she ","pron","ʃi ","cô ấy"
"sheep ","n","ʃip ","con cừu"
"shirt ","n","ʃɜrt ","áo sơ mi"
"shoe ","n","ʃu ","giày"
"shop ","n, verb","ʃɑp ","cửa hàng"
"shopping ","n","ˈʃɑpɪŋ ","mua sắm"
"short ","adj","ʃɔrt ","ngắn"
"should ","modal verb","ʃʊd ","nên"
"show ","verb, n","ʃoʊ ","trình diễn"
"shower ","n","ˈʃaʊər ","vòi sen"
"sick ","adj","sɪk ","đau ốm"
"similar ","adj","ˈsɪmələr ","tương tự"
"sing ","verb","sɪŋ ","hát"
"singer ","n","ˈsɪŋər ","ca sĩ"
"sister ","n","ˈsɪstər ","em gái"
"sit ","verb","sɪt ","ngồi"
"situation ","n","ˌsɪʧuˈeɪʃən ","tình huống"
"six ","number","sɪks ","sáu"
"sixteen ","number","sɪkˈstin ","mười sáu"
"sixty ","number","ˈsɪksti ","sáu mươi"
"skill ","n","skɪl ","kỹ năng"
"skirt ","n","skɜrt ","váy ngắn"
"sleep ","verb","slip ","ngủ"
"slow ","adj","sloʊ ","chậm"
"small ","adj","smɔl ","bé nhỏ"
"snake ","n","sneɪk ","rắn"
"snow ","n, verb","snoʊ ","tuyết"
"so ","adverb, conj.","soʊ ","Vì thế"
"some ","determiner, pron","sʌm ","một số"
"somebody ","pron","ˈsʌmˌbɑdi ","có ai"
"someone ","pron","ˈsʌmˌwʌn ","người nào đó"
"something ","pron","ˈsʌmθɪŋ ","thứ gì đó"
"sometimes ","adverb","səmˈtaɪmz ","Thỉnh thoảng"
"son ","n","sʌn ","Con trai"
"song ","n","sɔŋ ","bài hát"
"soon ","adverb","sun ","sớm"
"sorry ","adj, exclam.","ˈsɑri ","Xin lỗi"
"sound ","n, verb","saʊnd ","âm thanh"
"soup ","n","sup ","canh"
"south ","n, adj, adverb","saʊθ ","phía nam"
"space ","n","speɪs ","không gian"
"speak ","verb","spik ","nói chuyện"
"special ","adj","ˈspɛʃəl ","đặc biệt"
"spell ","verb","spɛl ","Đánh vần"
"spelling ","n","ˈspɛlɪŋ ","chính tả"
"spend ","verb","spɛnd ","tiêu"
"sport ","n","spɔrt ","thể thao"
"spring ","n","sprɪŋ ","mùa xuân"
"stand ","verb","stænd ","đứng"
"star ","n","stɑr ","ngôi sao"
"start ","verb","stɑrt ","bắt đầu"
"statement ","n","ˈsteɪtmənt ","tuyên bố"
"station ","n","ˈsteɪʃən ","ga tàu"
"stay ","verb","steɪ ","ở lại"
"still ","adverb","stɪl ","vẫn"
"stop ","verb, n","stɑp ","dừng lại"
"story ","n","ˈstɔri ","câu chuyện"
"street ","n","strit ","đường phố"
"strong ","adj","strɔŋ ","mạnh"
"student ","n","ˈstudənt ","học sinh"
"study ","n, verb","ˈstʌdi ","học"
"style ","n","staɪl ","phong cách"
"subject ","n","ˈsʌbʤɪkt ","chủ thể"
"success ","n","səkˈsɛs ","thành công"
"sugar ","n","ˈʃʊɡər ","đường"
"summer ","n","ˈsʌmər ","mùa hè"
"sun ","n","sʌn ","mặt trời"
"Sunday ","n","ˈsʌnˌdeɪ ","Chủ nhật"
"supermarket ","n","ˈsupərˌmɑrkɪt ","siêu thị"
"sure ","adj","ʃʊr ","Chắc chắn"
"sweater ","n","ˈswɛtər ","áo len"
"swim ","verb","swɪm ","bơi"
"swimming ","n","ˈswɪmɪŋ ","bơi lội"
"table ","n","ˈteɪbəl ","bàn"
"take ","verb","teɪk ","lấy"
"talk ","verb","tɔk ","nói chuyện"
"tall ","adj","tɔl ","cao"
"taxi ","n","ˈtæksi ","xe tắc xi"
"tea ","n","ti ","trà"
"teach ","verb","tiʧ ","dạy bảo"
"teacher ","n","ˈtiʧər ","giáo viên"
"team ","n","tim ","đội"
"teenager ","n","ˈtiˌneɪʤər ","thiếu niên"
"telephone ","n, verb","ˈtɛləˌfoʊn ","Điện thoại"
"television ","n","ˈtɛləˌvɪʒən ","tivi"
"tell ","verb","tɛl ","kể"
"ten ","number","tɛn ","mười"
"tennis ","n","ˈtɛnəs ","quần vợt"
"terrible ","adj","ˈtɛrəbəl ","kinh khủng"
"test ","n, verb","tɛst ","Bài kiểm tra"
"text ","n","tɛkst ","chữ"
"than ","conj.","ðæn ","hơn"
"thank ","verb","θæŋk ","cám ơn"
"thanks ","exclam., n","θæŋks ","Cảm ơn"
"that ","determiner, pron, conj.","ðæt ","cái đó"
"the ","definite article","ði ","các"
"theatre ","n","ˈθiətər ","nhà hát"
"their ","determiner","ðɛr ","của họ"
"them ","pron","ðɛm ","họ"
"then ","adverb","ðɛn ","sau đó"
"there ","adverb","ðɛr ","ở đó"
"they ","pron","ðeɪ ","họ"
"thing ","n","θɪŋ ","điều"
"think ","verb","θɪŋk ","nghĩ"
"third ","number","θɜrd ","ngày thứ ba"
"thirsty ","adj","ˈθɜrsti ","khát"
"thirteen ","number","ˈθɜrˈtin ","mười ba"
"thirty ","number","ˈθɜrdi ","ba mươi"
"this ","determiner/pron.","ðɪs ","cái này"
"thousand ","number","ˈθaʊzənd ","nghìn"
"three ","number","θri ","ba"
"through ","preposition, adverb","θru ","bởi vì"
"Thursday ","n","ˈθɜrzˌdeɪ ","Thứ năm"
"ticket ","n","ˈtɪkət ","vé"
"time ","n","taɪm ","thời gian"
"tired ","adj","ˈtaɪərd ","mệt"
"title ","n","ˈtaɪtəl ","tiêu đề"
"to ","preposition, infinitive marker","tu ","ĐẾN"
"today ","adverb, n","təˈdeɪ ","Hôm nay"
"together ","adverb","təˈɡɛðər ","cùng nhau"
"toilet ","n","ˈtɔɪlət ","phòng vệ sinh"
"© ","Oxford University Press The Oxford 3000™ by CEFR level 4 / 12","©","©"
"tomato ","n","təˈmeɪˌtoʊ ","cà chua"
"tomorrow ","adverb, n","təˈmɑˌroʊ ","Ngày mai"
"tonight ","adverb, n","təˈnaɪt ","tối nay"
"too ","adverb","tu ","cũng vậy"
"tooth ","n","tuθ ","răng"
"topic ","n","ˈtɑpɪk ","đề tài"
"tourist ","n","ˈtʊrəst ","du khách"
"town ","n","taʊn ","thị trấn"
"traffic ","n","ˈtræfɪk ","giao thông"
"train ","n","treɪn ","xe lửa"
"travel ","verb, n","ˈtrævəl ","du lịch"
"tree ","n","tri ","cây"
"trip ","n","trɪp ","chuyến đi"
"trousers ","n","ˈtraʊzərz ","quần dài"
TRUE,"adj","tru ","ĐÚNG VẬY"
"try ","verb","traɪ ","thử"
"T-shirt ","n","ti-ʃɜrt ","Áo thun"
"Tuesday ","n","ˈtuzˌdeɪ ","Thứ ba"
"turn ","verb, n","tɜrn ","xoay"
"TV ","n","ˈtiˈvi ","TV"
"twelve ","number","twɛlv ","mười hai"
"twenty ","number","ˈtwɛnti ","hai mươi"
"twice ","adverb","twaɪs ","hai lần"
"two ","number","tu ","hai"
"type ","n","taɪp ","kiểu"
"umbrella ","n","əmˈbrɛlə ","Chiếc ô"
"uncle ","n","ˈʌŋkəl ","chú "
"under ","preposition, adverb","ˈʌndər ","dưới"
"understand ","verb","ˌʌndərˈstænd ","hiểu "
"university ","n","ˌjunəˈvɜrsəti ","trường đại học"
"until ","conj./prep.","ənˈtɪl ","cho đến khi"
"up ","adverb, preposition","ʌp ","hướng lên"
"upstairs ","adverb","əpˈstɛrz ","tầng trên"
"us ","pron","ʌs ","chúng ta"
"use ","verb","juz ","sử dụng"
"useful ","adj","ˈjusfəl ","hữu ích"
"usually ","adverb","ˈjuʒəwəli ","thường xuyên"
"vacation ","n","veɪˈkeɪʃən ","kì nghỉ"
"vegetable ","n","ˈvɛʤtəbəl ","rau quả"
"very ","adverb","ˈvɛri ","rất"
"video ","n","ˈvɪdioʊ ","băng hình"
"village ","n","ˈvɪləʤ ","làng bản"
"visit ","verb, n","ˈvɪzət ","thăm nom"
"visitor ","n","ˈvɪzətər ","khách thăm quan"
"wait ","verb","weɪt ","Chờ đợi"
"waiter ","n","ˈweɪtər ","phục vụ nam"
"wake ","verb","weɪk ","thức dậy"
"walk ","verb, n","wɔk ","đi bộ"
"wall ","n","wɔl ","tường"
"want ","verb","wɑnt ","muốn"
"warm ","adj","wɔrm ","ấm"
"wash ","verb","wɑʃ ","rửa"
"watch ","verb, n","wɑʧ ","đồng hồ "
"water ","n","ˈwɔtər ","Nước"
"way ","n","weɪ ","đường"
"we ","pron","wi ","chúng tôi"
"wear ","verb","wɛr ","mặc"
"weather ","n","ˈwɛðər ","thời tiết"
"website ","n","ˈwɛbˌsaɪt ","trang mạng"
"Wednesday ","n","ˈwɛnzˌdeɪ ","Thứ Tư"
"week ","n","wik ","tuần"
"weekend ","n","ˈwiˌkɛnd ","ngày cuối tuần"
"welcome ","exclam., verb, adj","ˈwɛlkəm ","Chào mừng"
"well ","adverb, adj, exclam.","wɛl ","Tốt"
"west ","n, adj, adverb","wɛst ","hướng Tây"
"what ","pron/det.","wɑt ","Gì"
"when ","adverb, pron, conj.","wɛn ","khi"
"where ","adverb, conj.","wɛr ","Ở đâu"
"which ","pron/det.","wɪʧ ","cái mà"
"white ","adj, n","waɪt ","trắng"
"who ","pron","hu ","Ai"
"why ","adverb","waɪ ","Tại sao"
"wife ","n","waɪf ","vợ"
"will ","modal verb","wɪl ","sẽ"
"win ","verb","wɪn ","thắng"
"window ","n","ˈwɪndoʊ ","cửa sổ"
"wine ","n","waɪn ","rượu "
"winter ","n","ˈwɪntər ","mùa đông"
"with ","preposition","wɪð ","với"
"without ","preposition","wɪˈθaʊt ","không có"
"woman ","n","ˈwʊmən ","đàn bà"
"wonderful ","adj","ˈwʌndərfəl ","tuyệt vời"
"word ","n","wɜrd ","từ"
"work ","verb, n","wɜrk ","công việc"
"worker ","n","ˈwɜrkər ","công nhân"
"world ","n","wɜrld ","thế giới"
"would ","modal verb","wʊd ","sẽ"
"write ","verb","raɪt ","viết"
"writer ","n","ˈraɪtər ","nhà văn"
"writing ","n","ˈraɪtɪŋ ","viết"
"wrong ","adj","rɔŋ ","sai"
"yeah ","exclam.","jæ ","vâng"
"year ","n","jɪr ","năm"
"yellow ","adj, n","ˈjɛloʊ ","màu vàng"
"yes ","exclam.","jɛs ","Đúng"
"yesterday ","adverb, n","ˈjɛstərˌdeɪ ","Hôm qua"
"you ","pron","ju ","Bạn"
"young ","adj","jʌŋ ","trẻ"
"your ","determiner","jʊər ","của bạn"
"yourself ","pron","jərˈsɛlf ","bản thân bạn"
